commentId,suggestionId,body,author,link,timestamp
(52225,24030,"\r\n  Steve2Tag (also known as it, tiggy, tips, dobby,[1] chasey[2] tick, and many other names) is a playground game played worldwide[3] that involves one or more players chasing other players in an attempt to \""tag\"" or touch them, usually with their hands. There are many variations. Most forms have no teams, scores, or equipment.\r\n",tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 4:35 PM)
(52226,24030,\r\n  Seems like a rather silly and childish game like farmland.\r\n,Steve2,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 4:40 PM)
(52227,24030,"\r\n  tagging actually refers to comitting an act of vanilizim, ussusaly grafititi. it can als o refer to the processs were a badger shuves a living pig up its nose, creating a cataclysmic black hole vortex resulting in a supernova. just thought you should no.\r\n",jolt,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 6:06 PM)
(52228,24030,"\r\n  Not a terrible idea.. Except I feel it would be used incorrectly for the little discrepancies people have. I think it would be abused quite a bit.\nAlso, Jolt... what? Hahah.\n\r\n",meaganjoy,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 6:47 PM)
(52229,24030,\r\n  Everybody is a comedian tonight.\r\n,tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 7:40 PM)
(52230,24030,\r\n  This lightening up may be going to far.\r\n,tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 7:40 PM)
(52231,24030,\r\n  Steve2-\nNOT a tag game- tagging like they do on facebook where a link is put as the person's name and is a link to their profile.\r\n,Coff_a_holic,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 8:00 PM)
(52232,24030,\r\n  All this is a big humongous and bodacious conundrum and makes my head hurt.\r\n,Steve2,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 9:35 PM)
(52233,24030,"\r\n  if you think you're confusing me with \""big words\"", you're not.\r\n",Coff_a_holic,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/12/2010 10:24 PM)
(52234,24030,"\r\n  see, this is what I mean. Steve just posts like that. There is no reason to get defensive.\n\r\n",JavaChicky,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/13/2010 6:00 AM)
(52235,24030,\r\n  JavaChicky- i'll comment as i please.\n\r\n,Coff_a_holic,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/13/2010 8:48 AM)
(52236,24030,"\r\n  @Coff_a_holic- In my eyes, you're more than welcome here, even though you're not the age required to be on this website. However, you just need to know that not everyone is out to get you, and when you're nice to someone on here, you'll be treated kindly in return.\nSteve2 does always use bigger words in his posts-- it has nothing to do with you. JavaChicky is very nice, and she was just telling you that you shouldn't feel you need to be defensive.\r\n",CranBliss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/13/2010 8:52 AM)
(52237,24030,"\r\n  \n@coff_a_holic\nAre you breaking the terms of agreement by being under age? I'm not following where that got pulled out, so I thought I would just ask.\nSecondly, your \""if you think you're confusing me with \""big words\"", your not comment came across as juvinile. You also seem to be very defensive right out. We are all friends here, I assure you no one is trying to hurt you. There is no reason to react the way you have twice on this thread.\r\n",thewhiterabbit,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/13/2010 9:35 AM)
(52238,24030,\r\n  She is only 13.\r\n,tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/14/2010 3:35 AM)
(52239,24030,"\r\n  hey tk,\nhow do we know she is only 13? sincere question, it seems like everyone knows that but me. lol\r\n",thewhiterabbit,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/14/2010 8:46 AM)
(52240,24030,"\r\n  She mentioned it in another thread, thewhiterabbit.\r\n",CranBliss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/14/2010 9:27 AM)
(52241,24030,\r\n  u guys are nuts\r\n,jolt,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/14/2010 10:41 AM)
(52242,24030,"\r\n  jeff: I can't understand how you could possibly vote 'up' on this, especially when this site has so recently been laden with, essentially, cyber-bullying and/or, actually stalking. ??? It's at a minus 50 now. This is not facebook or twitter....I thought. entirely different 'purposes'.\r\n",betterbefore,http://mystarbucksidea.force.com/ideaview?id=08750000000GxelAAC,7/30/2010 7:49 AM)
(52243,24031,"\r\n  starbucks is a coffee company, not a comic book printing press.\r\n",Coff_a_holic,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:00 PM)
(52244,24031,"\r\n  As STARBUCKS is an absolute master when it comes to product placement in feature films, TV shows, and any number of other forms of entertainment. So why not? \n\r\n",SirMark,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:04 PM)
(52245,24031,\r\n  SirMarkCould save the company.\r\n,tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:11 PM)
(52246,24031,\r\n  This is why kids shouild not to to starbucks (aside from the fact they loiter there pretending they are in their mid 20s.)\r\n,Target362,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:22 PM)
(52247,24031,\r\n  Little punks!\r\n,tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:24 PM)
(52248,24031,"\r\n  Target362 - I feel sorrier for the adults loitering at STARBUCKS trying to relive their youth, still pretending that they're in their mid twenties!\r\n",SirMark,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:27 PM)
(52249,24031,\r\n  I rarly see adluts do it. rather little punks.\r\n,Target362,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:29 PM)
(52250,24031,"\r\n  Target362, I notice you disparage kids a lot on here, but you tend to type like one. Kudos for using the proper form of \""there\"" though!\r\n",DanMark,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:30 PM)
(52251,24031,\r\n  Pretending to be graduate students.\r\n,tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:33 PM)
(52252,24031,\r\n  Exactly. They are still too young. Whats troubling is that they dress like they are in their mid 20s..... I mean its good to see them dress decent but still\r\n,Target362,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:35 PM)
(52253,24031,\r\n  SirMark I sense trouble here.\n\r\n,tkfoss,http://mystarbucksidea.force.com/ideaview?id=08750000000GxlrAAC,7/13/2010 8:36 PM)
(55186,24844,"\r\n  I'm not sure I understand your Idea, 1suzeeq?\nI've placed new *Flavors of Tazo and Evolution Fresh right here on MSI or under the MSI Name...and they have been reviewed like any other Idea. It might get a little cluttered to have MyTazoIdea...and then MyEvolutionFreshIdea....so if that's where your headed...I'd say let's just keep MyStarbucksIdea...and that will encopass the others...I've seen lots of Tea and EVFresh Flavor and Other related Ideas here...\nso I guess I have to vote down on this...sorry=/\r\n",cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 11:13 AM)
(55187,24844,\r\n  sorry...mispelled *encompass*...my bad...=)\r\n,cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 11:14 AM)
(55188,24844,\r\n  Thumbs up!\r\n,hnlworker,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 12:40 PM)
(55189,24844,"\r\n  Voted with my friend, @Cupa...\nDo a search on Tazo or Teavana on this site and it will get clearer for you.\r\n",another8a,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 1:52 PM)
(55190,24844,"\r\n  Thank you for vote up, hnl!!!  :)\r\n",1suzeeq,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 2:32 PM)
(55191,24844,\r\n  Thumbs up. Could be easily be done by getting rid of the Idea Categories that now exist (and confuse people and contribute to multiple posts) and change them to just:\nStarbucksTeavanaTazo TeaEvolution FreshSeattle's Best\n\r\n,DadCooks,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 5:21 PM)
(55192,24844,"\r\n  @DadCooks- Love the idea!!!!  DadCooks, some of our ideas are crossovers, but some of our ideas are definitely geared to a specific subsidiary.  Your idea is fantastic!!!   :)\r\n",1suzeeq,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 5:35 PM)
(55193,24844,\r\n  @1suzeeq - my goal is always to improve and it helps when a good basic idea is presented.\r\n,DadCooks,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 6:36 PM)
(55194,24844,"\r\n  @DadCooks-Thank you for \""brainstorming\"" and making this idea better!   And if this idea is put into action......DADCOOKS GETS CREDIT FOR THIS IDEA, MODS!!!  : D  You are awesome!!!\r\n",1suzeeq,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 6:58 PM)
(55195,24844,"\r\n  I \""kinda understand...but I'm still a little confused\""......could DadCooks please explain how this works a little better...thanks...cup=)\r\n",cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/17/2013 7:02 PM)
(55196,24844,\r\n  It was a never a question of whether or not it was possible...........the question is whether or not its better.\nI like to search on existing catagories and would not like to deal with one giant bucket for each brand.\nI cant imagine 1500 posts on SBUX begging for free soy and the same amount on Seattle's Best.\nUggghhhh!!!\r\n,another8a,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/18/2013 8:34 AM)
(55197,24844,\r\n  Hey ***8***...I'll double the Uggghhh and raise you 5 OHMYGOSHES!!!!!.........yukkk..justsay'in...=D\r\n,cupajoe4evamoe,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/18/2013 1:55 PM)
(55198,24844,"\r\n  @another8a and @cup... - I understand and you have a point about searching by category. The problem is \""idea creators\"" really do not understand categories. Most of these folks come here with an idea in their head and that idea does not contain (or understand) a \""category\"".\nJust look at the idea titles and how often the ramblings of the idea are only vaguely addressed in the title. And MSI assumes that each idea stands on its own, has only one idea, the creators have another idea and often lump in 3 or 4 ideas.\nIt all really comes back to the need for full time moderation for a quality site. An idea should not post here until it is reviewed and if necessary the reviewer can ask for clarification/correction before the post is released to the wild.\nWhat MSI is (unfortunately like all other unsocial media sites) is a big graffiti wall with the quality of the idea lost to who has the most paint.\r\n",DadCooks,http://mystarbucksidea.force.com/ideaview?id=08750000000IrksAAC,6/18/2013 2:51 PM)
(57973,25832,"\r\n  So if I understand the suggestion correctly, you're saying that one employee, one barista, should only be making one specific coffee drink a day, and not make anything else.  And every day this employee (or one employee) makes a different coffee drink from the day before, and makes that coffee drink only.    And people who order this drink sit in a different area of the store than everyone else?   They shouldn't be sitting with other people, people who didn't order that specific \""drink of the day\""?  And the barista, the employee, should deliver it to the person who ordered it, who's sitting in a different area of the store than the rest of the customers?  \n\nAnd because the customer want s to order the \""coffee drink of the day\"", they \""would not have to wait in the regular line\""?  They not  only get an employee who makes one drink and one drink only - meaning that if the customer wants that drink and something else, or a different drink for someone he/she's with, the employee can't make it, there's also a special line that no one else can use, even if no one else is ordering the special coffee drink of the day and the employee is just standing around waiting for someone to order the special coffee drink of the day?\n\nThat's the suggestion?\n\n\r\n",Screen__Name,http://mystarbucksidea.force.com/ideaview?id=08750000000KDsNAAW,1/27/2015 3:59 PM)
